ID_Produit,Nom_Produit,Catégorie,Sous-catégorie,Prix,Date_Lancement,Date_Fin_Production,Nombre_Revendeurs,Nombre_Pays_Distribution,Nombre_Publicités,Gamme,Certification
P1769,Portable SSD T7,Électronique,Stockage,189,2020-10-24,2022-06-17,61,17,96,Économique,CE
P1770,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-11-28,,426,42,25,Économique,FCC
P1771,Galaxy S21,Électronique,Smartphone,999,2020-04-17,2022-11-25,106,49,77,Premium,RoHS
P1772,Galaxy Note 20,Électronique,Smartphone,1099,2020-05-08,,126,8,69,Économique,CE
P1773,QLED 8K TV,Électronique,Télévision,2999,2020-08-25,2022-12-08,480,4,25,Premium,FCC
P1774,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-09-29,,270,9,100,Économique,FCC
P1775,Galaxy Tab S7,Électronique,Tablette,649,2020-02-16,2022-11-26,266,5,80,Économique,RoHS
P1776,Galaxy Watch 3,Électronique,Montre,399,2020-08-23,,394,30,70,Premium,CE
P1777,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-02-12,2022-02-10,199,48,22,Économique,FCC
P1778,Galaxy A52,Électronique,Smartphone,499,2020-02-14,,426,8,63,Économique,None
P1779,Portable SSD T7,Électronique,Stockage,189,2020-10-05,2022-09-15,78,1,82,Économique,FCC
P1780,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-06-16,,214,29,48,Économique,FCC
P1781,Galaxy S21,Électronique,Smartphone,999,2020-06-16,2022-09-23,143,17,88,Économique,CE
P1782,Galaxy Note 20,Électronique,Smartphone,1099,2020-03-13,,269,5,53,Économique,CE
P1783,QLED 8K TV,Électronique,Télévision,2999,2020-11-02,2022-04-17,274,49,32,Premium,CE
P1784,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-05-18,,62,2,17,Premium,FCC
P1785,Galaxy Tab S7,Électronique,Tablette,649,2020-04-09,2022-09-24,135,33,82,Économique,RoHS
P1786,Galaxy Watch 3,Électronique,Montre,399,2020-04-03,,151,17,100,Économique,FCC
P1787,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-01-27,2022-07-06,431,18,92,Économique,None
P1788,Galaxy A52,Électronique,Smartphone,499,2020-11-08,,194,42,56,Premium,None
P1789,Portable SSD T7,Électronique,Stockage,189,2020-02-26,2022-01-01,247,16,99,Économique,FCC
P1790,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-03-09,,177,13,69,Économique,FCC
P1791,Galaxy S21,Électronique,Smartphone,999,2020-11-25,2022-08-28,121,44,25,Économique,None
P1792,Galaxy Note 20,Électronique,Smartphone,1099,2020-08-10,,265,39,13,Premium,CE
P1793,QLED 8K TV,Électronique,Télévision,2999,2020-04-19,2022-11-14,344,43,82,Économique,FCC
P1794,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-03-06,,247,39,27,Premium,None
P1795,Galaxy Tab S7,Électronique,Tablette,649,2020-04-22,2022-12-31,193,19,56,Économique,CE
P1796,Galaxy Watch 3,Électronique,Montre,399,2020-07-16,,109,34,47,Économique,CE
P1797,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-04-23,2022-04-26,64,38,66,Économique,CE
P1798,Galaxy A52,Électronique,Smartphone,499,2020-08-29,,87,23,99,Premium,None
P1799,Portable SSD T7,Électronique,Stockage,189,2020-06-29,2022-12-27,266,26,76,Économique,CE
P1800,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-12-06,,200,13,86,Économique,FCC
P1801,Galaxy S21,Électronique,Smartphone,999,2020-05-04,2022-09-05,338,43,80,Premium,RoHS
P1802,Galaxy Note 20,Électronique,Smartphone,1099,2020-05-14,,488,39,69,Premium,RoHS
P1803,QLED 8K TV,Électronique,Télévision,2999,2020-05-14,2022-10-25,85,47,57,Économique,None
P1804,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-03-26,,352,46,41,Économique,None
P1805,Galaxy Tab S7,Électronique,Tablette,649,2020-07-28,2022-01-04,330,43,96,Premium,None
P1806,Galaxy Watch 3,Électronique,Montre,399,2020-04-13,,403,1,97,Premium,CE
P1807,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-07-02,2022-06-21,99,17,22,Premium,FCC
P1808,Galaxy A52,Électronique,Smartphone,499,2020-05-07,,486,29,38,Économique,CE
P1809,Portable SSD T7,Électronique,Stockage,189,2020-04-21,2022-01-21,106,3,32,Premium,None
P1810,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-04-24,,294,38,95,Premium,RoHS
P1811,Galaxy S21,Électronique,Smartphone,999,2020-05-19,2022-05-20,325,35,59,Premium,CE
P1812,Galaxy Note 20,Électronique,Smartphone,1099,2020-03-27,,292,30,26,Premium,RoHS
P1813,QLED 8K TV,Électronique,Télévision,2999,2020-10-21,2022-01-21,174,31,79,Économique,RoHS
P1814,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-12-18,,409,29,15,Économique,FCC
P1815,Galaxy Tab S7,Électronique,Tablette,649,2020-02-06,2022-08-14,466,35,57,Premium,RoHS
P1816,Galaxy Watch 3,Électronique,Montre,399,2020-03-20,,306,41,50,Économique,RoHS
P1817,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-11-17,2022-06-14,383,36,67,Économique,FCC
P1818,Galaxy A52,Électronique,Smartphone,499,2020-03-31,,448,23,62,Économique,None
P1819,Portable SSD T7,Électronique,Stockage,189,2020-01-27,2022-02-24,262,36,67,Premium,CE
P1820,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-12-11,,238,30,55,Premium,CE
P1821,Galaxy S21,Électronique,Smartphone,999,2020-09-16,2022-08-09,230,1,45,Premium,CE
P1822,Galaxy Note 20,Électronique,Smartphone,1099,2020-01-21,,500,5,72,Économique,CE
P1823,QLED 8K TV,Électronique,Télévision,2999,2020-07-16,2022-11-15,246,20,75,Économique,RoHS
P1824,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-01-28,,455,36,100,Économique,RoHS
P1825,Galaxy Tab S7,Électronique,Tablette,649,2020-09-18,2022-12-11,454,16,67,Économique,RoHS
P1826,Galaxy Watch 3,Électronique,Montre,399,2020-08-19,,345,50,41,Économique,None
P1827,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-06-25,2022-07-29,108,19,64,Économique,CE
P1828,Galaxy A52,Électronique,Smartphone,499,2020-04-16,,254,35,37,Premium,RoHS
P1829,Portable SSD T7,Électronique,Stockage,189,2020-04-18,2022-07-17,133,29,69,Économique,RoHS
P1830,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-12-08,,289,42,27,Premium,None
P1831,Galaxy S21,Électronique,Smartphone,999,2020-12-26,2022-03-31,495,1,14,Premium,RoHS
P1832,Galaxy Note 20,Électronique,Smartphone,1099,2020-09-03,,278,19,10,Premium,CE
P1833,QLED 8K TV,Électronique,Télévision,2999,2020-11-17,2022-11-02,112,36,91,Premium,RoHS
P1834,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-09-26,,179,5,88,Économique,RoHS
P1835,Galaxy Tab S7,Électronique,Tablette,649,2020-06-19,2022-11-22,200,14,90,Premium,CE
P1836,Galaxy Watch 3,Électronique,Montre,399,2020-11-08,,318,19,62,Premium,None
P1837,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-12-25,2022-03-09,390,8,29,Économique,CE
P1838,Galaxy A52,Électronique,Smartphone,499,2020-03-15,,279,6,30,Économique,None
P1839,Portable SSD T7,Électronique,Stockage,189,2020-02-10,2022-11-10,408,27,50,Premium,FCC
P1840,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-12-17,,328,14,78,Économique,RoHS
P1841,Galaxy S21,Électronique,Smartphone,999,2020-05-22,2022-07-02,226,13,74,Premium,None
P1842,Galaxy Note 20,Électronique,Smartphone,1099,2020-07-09,,447,34,15,Premium,None
P1843,QLED 8K TV,Électronique,Télévision,2999,2020-12-06,2022-10-15,119,38,35,Économique,None
P1844,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-12-24,,259,21,30,Économique,RoHS
P1845,Galaxy Tab S7,Électronique,Tablette,649,2020-03-16,2022-08-20,375,23,71,Économique,RoHS
P1846,Galaxy Watch 3,Électronique,Montre,399,2020-11-16,,195,31,68,Économique,FCC
P1847,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-01-28,2022-03-13,127,42,33,Économique,None
P1848,Galaxy A52,Électronique,Smartphone,499,2020-12-15,,395,14,23,Économique,RoHS
P1849,Portable SSD T7,Électronique,Stockage,189,2020-05-12,2022-11-03,418,27,96,Économique,RoHS
P1850,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-11-05,,222,26,94,Économique,CE
P1851,Galaxy S21,Électronique,Smartphone,999,2020-05-14,2022-08-27,360,10,89,Économique,CE
P1852,Galaxy Note 20,Électronique,Smartphone,1099,2020-06-27,,294,47,33,Premium,CE
P1853,QLED 8K TV,Électronique,Télévision,2999,2020-01-21,2022-10-08,113,8,62,Premium,None
P1854,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-03-04,,318,27,40,Économique,None
P1855,Galaxy Tab S7,Électronique,Tablette,649,2020-12-26,2022-09-29,306,49,51,Premium,FCC
P1856,Galaxy Watch 3,Électronique,Montre,399,2020-02-01,,453,47,99,Premium,RoHS
P1857,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-06-29,2022-11-18,408,42,45,Premium,RoHS
P1858,Galaxy A52,Électronique,Smartphone,499,2020-08-06,,190,13,40,Économique,CE
P1859,Portable SSD T7,Électronique,Stockage,189,2020-01-24,2022-02-23,276,36,98,Premium,CE
P1860,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-12-08,,404,25,80,Premium,CE
P1861,Galaxy S21,Électronique,Smartphone,999,2020-03-05,2022-06-09,333,37,35,Premium,FCC
P1862,Galaxy Note 20,Électronique,Smartphone,1099,2020-05-15,,365,29,43,Premium,CE
P1863,QLED 8K TV,Électronique,Télévision,2999,2020-10-08,2022-07-13,257,15,21,Économique,None
P1864,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-07-10,,94,32,56,Économique,FCC
P1865,Galaxy Tab S7,Électronique,Tablette,649,2020-04-23,2022-01-13,453,36,74,Économique,FCC
P1866,Galaxy Watch 3,Électronique,Montre,399,2020-08-08,,410,16,55,Premium,CE
P1867,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-01-14,2022-11-03,175,24,65,Économique,RoHS
P1868,Galaxy A52,Électronique,Smartphone,499,2020-10-30,,140,31,64,Premium,CE
P1869,Portable SSD T7,Électronique,Stockage,189,2020-09-13,2022-11-16,328,12,77,Premium,RoHS
P1870,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-10-23,,198,20,75,Premium,RoHS
P1871,Galaxy S21,Électronique,Smartphone,999,2020-07-27,2022-06-10,269,19,92,Premium,FCC
P1872,Galaxy Note 20,Électronique,Smartphone,1099,2020-11-03,,228,45,14,Économique,FCC
P1873,QLED 8K TV,Électronique,Télévision,2999,2020-07-14,2022-06-07,193,35,48,Premium,CE
P1874,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-12-31,,439,39,55,Économique,CE
P1875,Galaxy Tab S7,Électronique,Tablette,649,2020-01-11,2022-12-16,279,6,23,Premium,FCC
P1876,Galaxy Watch 3,Électronique,Montre,399,2020-04-19,,419,28,21,Économique,RoHS
P1877,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-04-05,2022-12-23,489,9,75,Premium,FCC
P1878,Galaxy A52,Électronique,Smartphone,499,2020-10-29,,496,17,80,Premium,CE
P1879,Portable SSD T7,Électronique,Stockage,189,2020-11-23,2022-07-17,231,50,89,Économique,FCC
P1880,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-10-05,,130,1,66,Économique,RoHS
P1881,Galaxy S21,Électronique,Smartphone,999,2020-01-25,2022-03-17,447,45,84,Premium,CE
P1882,Galaxy Note 20,Électronique,Smartphone,1099,2020-04-01,,284,48,35,Premium,None
P1883,QLED 8K TV,Électronique,Télévision,2999,2020-04-03,2022-10-04,87,2,32,Premium,FCC
P1884,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-09-01,,342,41,65,Premium,FCC
P1885,Galaxy Tab S7,Électronique,Tablette,649,2020-09-01,2022-04-22,445,20,37,Premium,RoHS
P1886,Galaxy Watch 3,Électronique,Montre,399,2020-12-23,,469,23,10,Premium,FCC
P1887,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-05-27,2022-05-18,216,16,44,Premium,None
P1888,Galaxy A52,Électronique,Smartphone,499,2020-09-18,,146,2,36,Économique,RoHS
P1889,Portable SSD T7,Électronique,Stockage,189,2020-01-22,2022-09-01,314,26,40,Premium,FCC
P1890,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-08-10,,395,35,45,Premium,CE
P1891,Galaxy S21,Électronique,Smartphone,999,2020-09-09,2022-09-08,425,43,29,Premium,RoHS
P1892,Galaxy Note 20,Électronique,Smartphone,1099,2020-04-13,,125,11,45,Économique,None
P1893,QLED 8K TV,Électronique,Télévision,2999,2020-01-26,2022-08-18,232,14,41,Économique,FCC
P1894,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-01-17,,357,22,97,Économique,RoHS
P1895,Galaxy Tab S7,Électronique,Tablette,649,2020-05-30,2022-11-04,247,33,32,Premium,RoHS
P1896,Galaxy Watch 3,Électronique,Montre,399,2020-06-24,,120,23,32,Économique,CE
P1897,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-11-06,2022-10-09,70,39,28,Premium,CE
P1898,Galaxy A52,Électronique,Smartphone,499,2020-06-05,,304,20,49,Premium,RoHS
P1899,Portable SSD T7,Électronique,Stockage,189,2020-08-28,2022-05-13,324,2,72,Économique,RoHS
P1900,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-06-03,,326,36,63,Économique,CE
P1901,Galaxy S21,Électronique,Smartphone,999,2020-01-07,2022-02-03,180,37,59,Économique,CE
P1902,Galaxy Note 20,Électronique,Smartphone,1099,2020-01-10,,150,2,18,Économique,RoHS
P1903,QLED 8K TV,Électronique,Télévision,2999,2020-12-06,2022-09-23,108,2,47,Premium,None
P1904,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-09-20,,260,37,77,Économique,None
P1905,Galaxy Tab S7,Électronique,Tablette,649,2020-06-20,2022-09-13,315,16,88,Premium,None
P1906,Galaxy Watch 3,Électronique,Montre,399,2020-03-07,,133,38,39,Premium,None
P1907,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-01-13,2022-05-22,317,44,56,Économique,None
P1908,Galaxy A52,Électronique,Smartphone,499,2020-01-14,,101,6,18,Économique,CE
P1909,Portable SSD T7,Électronique,Stockage,189,2020-09-19,2022-01-25,85,37,19,Premium,RoHS
P1910,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-10-21,,198,42,98,Premium,None
P1911,Galaxy S21,Électronique,Smartphone,999,2020-07-17,2022-11-17,495,3,50,Économique,None
P1912,Galaxy Note 20,Électronique,Smartphone,1099,2020-03-05,,97,28,99,Premium,None
P1913,QLED 8K TV,Électronique,Télévision,2999,2020-10-25,2022-12-16,328,40,100,Économique,None
P1914,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-11-15,,165,4,78,Économique,CE
P1915,Galaxy Tab S7,Électronique,Tablette,649,2020-09-17,2022-02-26,313,30,82,Premium,RoHS
P1916,Galaxy Watch 3,Électronique,Montre,399,2020-03-06,,70,31,22,Premium,RoHS
P1917,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-12-26,2022-03-26,97,17,54,Économique,FCC
P1918,Galaxy A52,Électronique,Smartphone,499,2020-01-23,,375,17,31,Premium,RoHS
P1919,Portable SSD T7,Électronique,Stockage,189,2020-11-19,2022-03-02,407,40,24,Économique,FCC
P1920,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-09-11,,197,7,78,Économique,None
P1921,Galaxy S21,Électronique,Smartphone,999,2020-01-06,2022-08-31,392,10,93,Premium,RoHS
P1922,Galaxy Note 20,Électronique,Smartphone,1099,2020-08-16,,142,43,17,Premium,FCC
P1923,QLED 8K TV,Électronique,Télévision,2999,2020-01-02,2022-10-05,198,45,17,Économique,None
P1924,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-05-05,,83,8,55,Premium,FCC
P1925,Galaxy Tab S7,Électronique,Tablette,649,2020-07-24,2022-10-19,448,18,69,Économique,None
P1926,Galaxy Watch 3,Électronique,Montre,399,2020-07-29,,162,37,18,Premium,CE
P1927,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-07-07,2022-08-21,419,25,40,Premium,FCC
P1928,Galaxy A52,Électronique,Smartphone,499,2020-01-24,,297,16,40,Économique,None
P1929,Portable SSD T7,Électronique,Stockage,189,2020-07-19,2022-12-09,97,19,18,Économique,None
P1930,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-06-15,,449,27,93,Économique,None
P1931,Galaxy S21,Électronique,Smartphone,999,2020-07-20,2022-12-13,339,39,96,Économique,None
P1932,Galaxy Note 20,Électronique,Smartphone,1099,2020-12-08,,160,45,30,Premium,FCC
P1933,QLED 8K TV,Électronique,Télévision,2999,2020-11-19,2022-05-02,145,50,43,Économique,FCC
P1934,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-08-30,,92,39,27,Premium,FCC
P1935,Galaxy Tab S7,Électronique,Tablette,649,2020-04-17,2022-12-01,375,4,91,Premium,CE
P1936,Galaxy Watch 3,Électronique,Montre,399,2020-04-25,,394,14,62,Économique,RoHS
P1937,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-04-11,2022-08-05,153,25,15,Premium,FCC
P1938,Galaxy A52,Électronique,Smartphone,499,2020-05-09,,391,14,83,Économique,FCC
P1939,Portable SSD T7,Électronique,Stockage,189,2020-09-13,2022-06-12,343,38,64,Économique,None
P1940,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-08-01,,96,39,76,Premium,None
P1941,Galaxy S21,Électronique,Smartphone,999,2020-08-22,2022-10-23,119,25,10,Économique,FCC
P1942,Galaxy Note 20,Électronique,Smartphone,1099,2020-04-15,,431,14,94,Premium,RoHS
P1943,QLED 8K TV,Électronique,Télévision,2999,2020-12-02,2022-05-20,425,6,30,Économique,None
P1944,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-03-27,,307,10,54,Économique,RoHS
P1945,Galaxy Tab S7,Électronique,Tablette,649,2020-09-11,2022-04-30,466,3,39,Économique,None
P1946,Galaxy Watch 3,Électronique,Montre,399,2020-11-03,,118,46,50,Premium,RoHS
P1947,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-08-01,2022-10-12,115,32,69,Économique,RoHS
P1948,Galaxy A52,Électronique,Smartphone,499,2020-06-13,,86,20,26,Premium,None
P1949,Portable SSD T7,Électronique,Stockage,189,2020-06-28,2022-12-04,360,46,32,Premium,RoHS
P1950,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-07-24,,294,27,91,Premium,FCC
P1951,Galaxy S21,Électronique,Smartphone,999,2020-12-17,2022-12-08,330,21,11,Premium,FCC
P1952,Galaxy Note 20,Électronique,Smartphone,1099,2020-08-24,,264,18,21,Économique,CE
P1953,QLED 8K TV,Électronique,Télévision,2999,2020-11-19,2022-01-28,80,23,41,Premium,None
P1954,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-03-01,,134,46,89,Économique,CE
P1955,Galaxy Tab S7,Électronique,Tablette,649,2020-04-09,2022-10-16,107,12,14,Premium,CE
P1956,Galaxy Watch 3,Électronique,Montre,399,2020-11-29,,456,48,77,Économique,FCC
P1957,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-03-22,2022-03-25,82,7,91,Économique,FCC
P1958,Galaxy A52,Électronique,Smartphone,499,2020-02-07,,351,16,24,Économique,CE
P1959,Portable SSD T7,Électronique,Stockage,189,2020-03-31,2022-09-23,54,46,84,Premium,None
P1960,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-03-09,,346,36,98,Économique,CE
P1961,Galaxy S21,Électronique,Smartphone,999,2020-09-28,2022-04-02,224,33,93,Économique,None
P1962,Galaxy Note 20,Électronique,Smartphone,1099,2020-12-02,,95,34,85,Économique,CE
P1963,QLED 8K TV,Électronique,Télévision,2999,2020-10-18,2022-08-30,329,40,58,Économique,RoHS
P1964,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-08-24,,50,10,59,Économique,FCC
P1965,Galaxy Tab S7,Électronique,Tablette,649,2020-09-25,2022-03-04,311,15,65,Premium,None
P1966,Galaxy Watch 3,Électronique,Montre,399,2020-04-11,,461,28,89,Économique,FCC
P1967,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-11-12,2022-03-09,486,19,48,Premium,RoHS
P1968,Galaxy A52,Électronique,Smartphone,499,2020-11-25,,451,1,37,Premium,None
P1969,Portable SSD T7,Électronique,Stockage,189,2020-08-05,2022-06-24,328,6,34,Économique,CE
P1970,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-03-03,,392,40,94,Premium,CE
P1971,Galaxy S21,Électronique,Smartphone,999,2020-05-14,2022-01-14,173,44,99,Économique,CE
P1972,Galaxy Note 20,Électronique,Smartphone,1099,2020-03-31,,239,18,28,Premium,None
P1973,QLED 8K TV,Électronique,Télévision,2999,2020-09-21,2022-05-26,377,41,30,Économique,None
P1974,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-04-10,,148,10,51,Économique,FCC
P1975,Galaxy Tab S7,Électronique,Tablette,649,2020-11-25,2022-05-10,260,30,81,Économique,CE
P1976,Galaxy Watch 3,Électronique,Montre,399,2020-06-20,,108,50,40,Premium,FCC
P1977,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-05-31,2022-02-11,179,16,62,Premium,None
P1978,Galaxy A52,Électronique,Smartphone,499,2020-10-18,,58,12,38,Premium,RoHS
P1979,Portable SSD T7,Électronique,Stockage,189,2020-12-23,2022-06-24,232,14,46,Économique,None
P1980,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-08-08,,456,43,79,Premium,RoHS
P1981,Galaxy S21,Électronique,Smartphone,999,2020-06-23,2022-12-18,300,17,61,Premium,RoHS
P1982,Galaxy Note 20,Électronique,Smartphone,1099,2020-08-12,,317,32,65,Économique,FCC
P1983,QLED 8K TV,Électronique,Télévision,2999,2020-12-02,2022-09-01,243,24,42,Premium,CE
P1984,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-12-10,,257,44,37,Premium,FCC
P1985,Galaxy Tab S7,Électronique,Tablette,649,2020-07-20,2022-03-23,197,13,68,Économique,CE
P1986,Galaxy Watch 3,Électronique,Montre,399,2020-11-30,,128,25,51,Premium,CE
P1987,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-12-16,2022-07-01,330,19,51,Premium,RoHS
P1988,Galaxy A52,Électronique,Smartphone,499,2020-01-21,,94,50,79,Premium,CE
P1989,Portable SSD T7,Électronique,Stockage,189,2020-12-23,2022-06-11,267,17,36,Économique,CE
P1990,Galaxy Z Fold 2,Électronique,Smartphone,1999,2020-08-16,,330,20,17,Économique,None
P1991,Galaxy S21,Électronique,Smartphone,999,2020-08-07,2022-01-06,384,1,53,Économique,CE
P1992,Galaxy Note 20,Électronique,Smartphone,1099,2020-07-26,,251,30,57,Premium,CE
P1993,QLED 8K TV,Électronique,Télévision,2999,2020-12-06,2022-04-23,455,33,62,Premium,RoHS
P1994,Galaxy Buds Pro,Électronique,Écouteurs,199,2020-05-10,,60,26,49,Premium,RoHS
P1995,Galaxy Tab S7,Électronique,Tablette,649,2020-10-20,2022-09-15,279,46,40,Premium,RoHS
P1996,Galaxy Watch 3,Électronique,Montre,399,2020-02-16,,172,36,78,Premium,CE
P1997,Family Hub Refrigerator,Électronique,Réfrigérateur,2199,2020-06-05,2022-10-01,54,20,26,Économique,None
